deviceName,processName,processId,description,timeWindow,numberOfOccurrence
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:443",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:444",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:444",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:445",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:446",0800-0900,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,"Failed to bootstrap path: path = /System/Library/PrivateFrameworks/PhotoAnalysis.framework/Versions/A/Support/photoanalysisd, error = 2: No such file or directory",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:446",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:447",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:447",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:448",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:448",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:449",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:449",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:450",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:450",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:420",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:419",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:419",0800-0900,1
BBAOMACBOOKAIR2,syncdefaultsd,12956,objc[12956]: Class SYDClient is implemented in both /System/Library/PrivateFrameworks/SyncedDefaults.framework/Versions/A/SyncedDefaults and /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd. One of the two will be used. Which one is undefined.,0100-0200,1
BBAOMACBOOKAIR2,Preview,12641,assertion failed: 19E287: libxpc.dylib + 92807 [32B0E31E-9DA3-328B-A962-BC9591B93537]: 0x89,0000-0100,1
BBAOMACBOOKAIR2,xpcproxy,12662,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,0000-0100,1
BBAOMACBOOKAIR2,xpcproxy,12666,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,0000-0100,1
BBAOMACBOOKAIR2,timed,158,"settimeofday({0x5ebad220,0x7de24}) == 0",0000-0100,1
BBAOMACBOOKAIR2,remindd,12680,objc[12680]: Class REMCDChangeTrackingState is implemented in both /System/Library/PrivateFrameworks/ReminderKit.framework/Versions/A/ReminderKit and /usr/libexec/remindd. One of the two will be used. Which one is undefined.,0000-0100,1
BBAOMACBOOKAIR2,remindd,12680,objc[12680]: Class REMDAAccountInfo is implemented in both /System/Library/PrivateFrameworks/CDDataAccess.framework/Frameworks/DACalDAV.framework/Versions/A/DACalDAV (0x7fff922f17d8) and /System/Library/PrivateFrameworks/CDDataAccess.framework/Frameworks/DACalDAV.framework/DADaemonCalDAV.bundle/Contents/MacOS/DADaemonCalDAV (0x1042c9930). One of the two will be used. Which one is undefined.,0000-0100,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,"Failed to bootstrap path: path = /usr/libexec/remindd, error = 108: Invalid path",0000-0100,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,Caller wanted oneshot behavior for pre-existing instance: caller = Microsoft Power,0000-0100,1
BBAOMACBOOKAIR2,Microsof,,assertion failed: 19E287: libxpc.dylib + 92807 [32B0E31E-9DA3-328B-A962-BC9591B93537]: 0x89,0000-0100,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,"Failed to bootstrap path: path = /System/Library/PrivateFrameworks/DesktopServicesPriv.framework/Versions/A/Resources/DesktopServicesHelper, error = 2: No such file or directory",0000-0100,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,"Failed to bootstrap path: path = /usr/libexec/mdmclient, error = 108: Invalid path",0100-0200,1
---,las,,14 --- last message repeated 1 time ---,0100-0200,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,Service exited due to SIGKILL | sent by iLifeSlideshows[12816],0100-0200,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,Service exited due to SIGKILL | sent by legacyScreenSaver[12817],0100-0200,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,Service exited due to SIGKILL | sent by Computer Name[12815],0100-0200,1
BBAOMACBOOKAIR2,syncdefaultsd,12829,objc[12829]: Class SYDClient is implemented in both /System/Library/PrivateFrameworks/SyncedDefaults.framework/Versions/A/SyncedDefaults and /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd. One of the two will be used. Which one is undefined.,0100-0200,1
BBAOMACBOOKAIR2,syncdefaultsd,12829,objc[12829]: Class SYDJournal is implemented in both /System/Library/PrivateFrameworks/SyncedDefaults.framework/Versions/A/SyncedDefaults and /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd. One of the two will be used. Which one is undefined.,0100-0200,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,"Failed to bootstrap path: path = /System/Library/PrivateFrameworks/DesktopServicesPriv.framework/Versions/A/Resources/DesktopServicesHelper, error = 2: No such file or directory",0100-0200,1
BBAOMACBOOKAIR2,VTDecoderXPCService,1760,DEPRECATED USE in libdispatch client: Changing the target of a source after it has been activated; set a breakpoint on _dispatch_bug_deprecated to debug,0100-0200,1
BBAOMACBOOKAIR2,VTDecoderXPCService,1760,DEPRECATED USE in libdispatch client: Changing target queue hierarchy after xpc connection was activated; set a breakpoint on _dispatch_bug_deprecated to debug,0100-0200,1
BBAOMACBOOKAIR2,com.apple.appkit.xpc.openAndSavePanelService,12900,assertion failed: 19E287: libxpc.dylib + 92807 [32B0E31E-9DA3-328B-A962-BC9591B93537]: 0x89,0100-0200,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,Caller wanted oneshot behavior for pre-existing instance: caller = Preview,0000-0100,1
BBAOMACBOOKAIR2,syslogd,113,"Configuration Notice:	ASL Module ""com.apple.clouddocs"" claims selected messages.	Those messages may not appear in standard system log files or in the ASL database.",0000-0100,1
BBAOMACBOOKAIR2,syslogd,113,"Configuration Notice:	ASL Module ""com.apple.MessageTracer"" claims selected messages.	Those messages may not appear in standard system log files or in the ASL database.",0000-0100,1
BBAOMACBOOKAIR2,syslogd,113,"Configuration Notice:	ASL Module ""com.apple.callhistory.asl.conf"" claims selected messages.	Those messages may not appear in standard system log files or in the ASL database.",0000-0100,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,"Failed to bootstrap path: path = /usr/libexec/mdmclient, error = 108: Invalid path",0000-0100,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,"Service ""com.apple.xpc.launchd.unmanaged.loginwindow.594"" tried to register for endpoint ""com.apple.tsm.uiserver"" already registered by owner: com.apple.TextInputMenuAgent",0000-0100,1
---,las,,49 --- last message repeated 1 time ---,0000-0100,1
BBAOMACBOOKAIR2,timed,158,"settimeofday({0x5ebacd96,0x52ddf}) == 0",0000-0100,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,Service exited due to SIGKILL | sent by Computer Name[12564],0000-0100,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,Service only ran for 9 seconds. Pushing respawn out by 1 seconds.,0000-0100,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,Service only ran for 4 seconds. Pushing respawn out by 6 seconds.,0000-0100,1
BBAOMACBOOKAIR2,syslogd,113,"Configuration Notice:	ASL Module ""com.apple.cdscheduler"" claims selected messages.	Those messages may not appear in standard system log files or in the ASL database.",0000-0100,1
BBAOMACBOOKAIR2,syslogd,113,"Configuration Notice:	ASL Module ""com.apple.install"" claims selected messages.	Those messages may not appear in standard system log files or in the ASL database.",0000-0100,1
BBAOMACBOOKAIR2,syslogd,113,"Configuration Notice:	ASL Module ""com.apple.authd"" sharing output destination ""/var/log/asl"" with ASL Module ""com.apple.asl"".	Output parameters from ASL Module ""com.apple.asl"" override any specified in ASL Module ""com.apple.authd"".",0000-0100,1
BBAOMACBOOKAIR2,syslogd,113,"Configuration Notice:	ASL Module ""com.apple.AddressBookLegacy"" claims selected messages.	Those messages may not appear in standard system log files or in the ASL database.",0000-0100,1
BBAOMACBOOKAIR2,syslogd,113,"Configuration Notice:	ASL Module ""com.apple.authd"" sharing output destination ""/var/log/system.log"" with ASL Module ""com.apple.asl"".	Output parameters from ASL Module ""com.apple.asl"" override any specified in ASL Module ""com.apple.authd"".",0000-0100,1
BBAOMACBOOKAIR2,syslogd,113,"Configuration Notice:	ASL Module ""com.apple.authd"" claims selected messages.	Those messages may not appear in standard system log files or in the ASL database.",0000-0100,1
BBAOMACBOOKAIR2,syslogd,113,"Configuration Notice:	ASL Module ""com.apple.eventmonitor"" claims selected messages.	Those messages may not appear in standard system log files or in the ASL database.",0000-0100,1
BBAOMACBOOKAIR2,syslogd,113,"Configuration Notice:	ASL Module ""com.apple.mail"" claims selected messages.	Those messages may not appear in standard system log files or in the ASL database.",0000-0100,1
BBAOMACBOOKAIR2,syslogd,113,"Configuration Notice:	ASL Module ""com.apple.performance"" claims selected messages.	Those messages may not appear in standard system log files or in the ASL database.",0000-0100,1
BBAOMACBOOKAIR2,syslogd,113,"Configuration Notice:	ASL Module ""com.apple.iokit.power"" claims selected messages.	Those messages may not appear in standard system log files or in the ASL database.",0000-0100,1
BBAOMACBOOKAIR2,syslogd,113,"Configuration Notice:	ASL Module ""com.apple.contacts.ContactsAutocomplete"" claims selected messages.	Those messages may not appear in standard system log files or in the ASL database.",0000-0100,1
BBAOMACBOOKAIR2,syslogd,113,"Configuration Notice:	ASL Module ""com.apple.mkb"" sharing output destination ""/private/var/log/keybagd.log"" with ASL Module ""com.apple.mkb.internal"".	Output parameters from ASL Module ""com.apple.mkb.internal"" override any specified in ASL Module ""com.apple.mkb"".",0000-0100,1
BBAOMACBOOKAIR2,syslogd,113,"Configuration Notice:	ASL Module ""com.apple.mkb"" claims selected messages.	Those messages may not appear in standard system log files or in the ASL database.",0000-0100,1
---,las,,28 --- last message repeated 1 time ---,0100-0200,1
BBAOMACBOOKAIR2,syncdefaultsd,12956,objc[12956]: Class SYDJournal is implemented in both /System/Library/PrivateFrameworks/SyncedDefaults.framework/Versions/A/SyncedDefaults and /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd. One of the two will be used. Which one is undefined.,0100-0200,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:418",0800-0900,1
BBAOMACBOOKAIR2,timed,158,"settimeofday({0x5ebadfe9,0xbe8cf}) == 0",0100-0200,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:408",0700-0800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:408",0700-0800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:409",0700-0800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:409",0700-0800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:410",0700-0800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:410",0700-0800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:411",0700-0800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:411",0700-0800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:412",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:412",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:413",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:413",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:414",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:414",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:415",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:415",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:416",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:416",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:417",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:417",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:418",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:407",0700-0800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:407",0700-0800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:406",0700-0800,1
BBAOMACBOOKAIR2,syncdefaultsd,52441,objc[52441]: Class SYDClient is implemented in both /System/Library/PrivateFrameworks/SyncedDefaults.framework/Versions/A/SyncedDefaults and /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd. One of the two will be used. Which one is undefined.,0300-0400,1
BBAOMACBOOKAIR2,xpcproxy,12979,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,0100-0200,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,"Failed to bootstrap path: path = /usr/libexec/mdmclient, error = 108: Invalid path",0200-0300,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,"Failed to bootstrap path: path = /usr/libexec/signpost_reporter, error = 108: Invalid path",0200-0300,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,Service exited with abnormal code: 111,0200-0300,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,"Failed to bootstrap path: path = /usr/libexec/mdmclient, error = 108: Invalid path",0300-0400,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,"Failed to bootstrap path: path = /System/Library/PrivateFrameworks/MobileAccessoryUpdater.framework/Support/fud, error = 2: No such file or directory",0300-0400,1
BBAOMACBOOKAIR2,syncdefaultsd,52395,objc[52395]: Class SYDClient is implemented in both /System/Library/PrivateFrameworks/SyncedDefaults.framework/Versions/A/SyncedDefaults and /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd. One of the two will be used. Which one is undefined.,0300-0400,1
BBAOMACBOOKAIR2,syncdefaultsd,52395,objc[52395]: Class SYDJournal is implemented in both /System/Library/PrivateFrameworks/SyncedDefaults.framework/Versions/A/SyncedDefaults and /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd. One of the two will be used. Which one is undefined.,0300-0400,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,Endpoint has been activated through legacy launch(3) APIs. Please switch to XPC or bootstrap_check_in(): com.apple.bsd.dirhelper,0300-0400,1
BBAOMACBOOKAIR2,syncdefaultsd,52441,objc[52441]: Class SYDJournal is implemented in both /System/Library/PrivateFrameworks/SyncedDefaults.framework/Versions/A/SyncedDefaults and /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd. One of the two will be used. Which one is undefined.,0300-0400,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:406",0700-0800,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,Service exited with abnormal code: 111,0600-0700,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,"Failed to bootstrap path: path = /usr/libexec/mdmclient, error = 108: Invalid path",0700-0800,1
BBAOMACBOOKAIR2,CbDefense_Svc,376,BACKGROUND_SCAN: COMPLETE,0700-0800,1
BBAOMACBOOKAIR2,syncdefaultsd,52914,objc[52914]: Class SYDClient is implemented in both /System/Library/PrivateFrameworks/SyncedDefaults.framework/Versions/A/SyncedDefaults and /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd. One of the two will be used. Which one is undefined.,0700-0800,1
BBAOMACBOOKAIR2,syncdefaultsd,52914,objc[52914]: Class SYDJournal is implemented in both /System/Library/PrivateFrameworks/SyncedDefaults.framework/Versions/A/SyncedDefaults and /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd. One of the two will be used. Which one is undefined.,0700-0800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:404",0700-0800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:404",0700-0800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:405",0700-0800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:405",0700-0800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:462",0900-1000,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:463",0900-1000,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,"Failed to bootstrap path: path = /usr/libexec/mdmclient, error = 108: Invalid path",1300-1400,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:513",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:514",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:514",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:515",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:515",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:516",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:516",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:517",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:517",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:518",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:518",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:519",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:519",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:520",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:520",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:521",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:521",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:522",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:522",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:523",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:523",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:524",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:513",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:512",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:464",0900-1000,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:512",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:501",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:502",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:502",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:503",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:503",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:504",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:504",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:505",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:505",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:506",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:506",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:507",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:507",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:508",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:508",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:509",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:509",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:510",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:510",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:511",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:511",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:524",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:525",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:525",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:526",1200-1300,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:539",1300-1400,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:539",1300-1400,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:540",1300-1400,1
